,density,material_id,pretty_formula,comp,density_vegards,density_predict,densCr_predict,vegards_diff,diff_predict,vPlusDiff
34,1.6911105038017276,mp-1087241,CeSe2,Ce1 Se2,5.45,8.468219880952383,6.514887470364816,-3.7588894961982726,0.7883335614661449,6.2383335614661455
35,1.5805044905662906,mp-1087242,CeSe2,Ce1 Se2,5.45,8.468219880952383,6.514887470364816,-3.8694955094337096,0.7883335614661449,6.2383335614661455
36,1.737540199927743,mp-1087550,CeSe2,Ce1 Se2,5.45,8.468219880952383,6.514887470364816,-3.7124598000722573,0.7883335614661449,6.2383335614661455
37,1.9559110256300654,mp-1087552,CeSe2,Ce1 Se2,5.45,8.468219880952383,6.514887470364816,-3.4940889743699346,0.7883335614661449,6.2383335614661455
38,1.9326578428918137,mp-1087554,CeSe2,Ce1 Se2,5.45,8.468219880952383,6.514887470364816,-3.517342157108186,0.7883335614661449,6.2383335614661455
39,1.386077969344613,mp-1094151,CeSe2,Ce1 Se2,5.45,8.468219880952383,6.514887470364816,-4.063922030655387,0.7883335614661449,6.2383335614661455
40,1.9590497666330926,mp-1094152,CeSe2,Ce1 Se2,5.45,8.468219880952383,6.514887470364816,-3.490950233366908,0.7883335614661449,6.2383335614661455
41,1.0237548627266742,mp-1096431,CeSe2,Ce1 Se2,5.45,8.468219880952383,6.514887470364816,-4.426245137273326,0.7883335614661449,6.2383335614661455
42,1.6941098158470669,mp-1096791,CeSe2,Ce1 Se2,5.45,8.468219880952383,6.514887470364816,-3.7558901841529333,0.7883335614661449,6.2383335614661455
43,1.822059698633422,mp-1098704,CeSe2,Ce1 Se2,5.45,8.468219880952383,6.514887470364816,-3.627940301366578,0.7883335614661449,6.2383335614661455
44,1.8869608667687814,mp-1098707,CeSe2,Ce1 Se2,5.45,8.468219880952383,6.514887470364816,-3.563039133231219,0.7883335614661449,6.2383335614661455
45,1.7488275093512904,mp-1099574,CeSe2,Ce1 Se2,5.45,8.468219880952383,6.514887470364816,-3.70117249064871,0.7883335614661449,6.2383335614661455
46,1.6954665330186824,mp-1099575,CeSe2,Ce1 Se2,5.45,8.468219880952383,6.514887470364816,-3.754533466981318,0.7883335614661449,6.2383335614661455
47,1.7624180536966239,mp-1100189,CeSe2,Ce1 Se2,5.45,8.468219880952383,6.514887470364816,-3.6875819463033763,0.7883335614661449,6.2383335614661455
48,1.7461233261897575,mp-1100266,CeSe2,Ce1 Se2,5.45,8.468219880952383,6.514887470364816,-3.7038766738102424,0.7883335614661449,6.2383335614661455
49,1.2054833846460484,mp-1120788,CoCl2,Co1 Cl2,5.1066666666666665,5.4788499999999996,3.317116836364857,-3.901183282020618,-1.5812230341074518,3.525443632559215
50,0.39474488807767577,mp-1077305,TlCl2,Tl1 Cl2,6.09,8.578941428571431,5.157833059580222,-5.695255111922324,-1.3506260332172382,4.739373966782762
51,1.6790402999118792,mp-680721,GaSe2,Ga1 Se2,5.163333333333333,8.268590166666666,5.136648399950629,-3.484293033421454,-0.5142495809744146,4.649083752358918
52,1.5309404156109812,mp-995181,SnGe,Sn1 Ge1,6.3149999999999995,8.355248333333332,5.395745974336397,-4.784059584389018,-0.7304694107888268,5.584530589211173
53,1.5831367983156537,mp-554055,HoS,Ho1 S1,5.4350000000000005,7.059734960317462,7.481245287542388,-3.851863201684347,1.9504531540970738,7.385453154097075
54,1.9193587722270682,mp-541112,ZrI4,Zr1 I4,5.2459999999999996,8.809604809523812,4.65701661104002,-3.3266412277729316,-0.6790611778578226,4.566938822142177
55,1.4477617664287963,mp-1120746,Te2Mo,Te2 Mo1,7.566666666666667,9.446861222222227,6.9492685508832235,-6.118904900237871,-0.8550943333618096,6.711572333304858
56,1.2819477057172726,mp-1120759,PdSe2,Pd1 Se2,7.2,8.984606000000001,5.773628099741639,-5.918052294282727,-1.0344975845907607,6.1655024154092395
57,1.9655456166418186,mp-561320,PbS,Pb1 S1,6.71,9.424778928571431,6.333651250766137,-4.744454383358182,-0.6329197460723088,6.077080253927691
58,1.6032903487929204,mp-1100828,Zr2S,Zr2 S1,5.03,6.917581714285716,5.8740193595745085,-3.42670965120708,0.7989524957851737,5.828952495785174
59,0.5334271582796616,mp-1093547,Ba2AgHg,Ba2 Ag1 Hg1,7.8075,5.387036103174601,2.8292445995195363,-7.274072841720338,-5.7533031360884355,2.0541968639115646
60,0.7877697476809116,mp-1093571,CaAgAu2,Ca1 Ag1 Au2,12.6725,9.883116571428575,6.636303081880261,-11.884730252319088,-5.710474621303075,6.962025378696924
61,1.2447624129905044,mp-1093618,Cu2AgAu,Cu2 Ag1 Au1,11.935,10.68505666666667,6.577247105014423,-10.690237587009497,-6.755535127199798,5.179464872800202
62,0.3449723885089753,mp-1093656,Ca2AgRh,Ca2 Ag1 Rh1,6.5024999999999995,3.896207500000001,1.384942867232748,-6.157527611491024,-5.055927243601885,1.4465727563981146
63,0.3642815579697518,mp-1093662,CaMgAg2,Ca1 Mg1 Ag2,6.0725,6.481143166666667,3.5383822140290824,-5.7082184420302475,-4.121680182653845,1.9508198173461544
64,0.33119278711797945,mp-1093668,Ca2CdAg,Ca2 Cd1 Ag1,5.5625,3.593607500000002,1.4487300512576875,-5.231307212882021,-4.3498796773649815,1.2126203226350185
65,0.42836245235454234,mp-1093681,CaInAg2,Ca1 In1 Ag2,7.465,7.2558630000000015,3.856093212331098,-7.036637547645458,-3.5793482096597624,3.8856517903402374
66,0.4673505945832905,mp-1093688,CaCdAg2,Ca1 Cd1 Ag2,7.800000000000001,7.283019666666666,4.878637376070702,-7.33264940541671,-3.5247055016193984,4.275294498380602
67,0.9242901663052865,mp-1093750,ScAgAu2,Sc1 Ag1 Au2,13.0325,10.961760793650797,7.791073409726745,-12.108209833694714,-5.903898897342527,7.128601102657473
68,0.4338810772256936,mp-1093755,CaCd2Ag,Ca1 Cd2 Ag1,7.3375,6.309946428571428,4.543689750109062,-6.9036189227743066,-3.6787606224523075,3.658739377547693
69,1.161561247008897,mp-1093765,HfAgAu2,Hf1 Ag1 Au2,15.6125,11.143691904761909,12.607385745960592,-14.450938752991103,-4.52551084238673,11.08698915761327
70,0.6592420525562326,mp-1093787,Y2AgAu,Y2 Ag1 Au1,9.69,7.628217499999998,1.7390655719709707,-9.030757947443767,-8.006372518014494,1.6836274819855053
71,0.9196924758282689,mp-1093804,LiAgAu2,Li1 Ag1 Au2,12.4175,10.330594238095243,6.884880946908927,-11.497807524171732,-5.578296809707122,6.839203190292879
72,0.503845010409103,mp-1093824,Ba2AgPd,Ba2 Ag1 Pd1,7.425,5.07187422222222,3.380276623229792,-6.921154989590897,-4.997614892764701,2.427385107235299
73,0.9970166045921925,mp-1093875,ZrAgAu2,Zr1 Ag1 Au2,13.9125,10.794238571428577,9.868070116353847,-12.915483395407808,-5.146335049097768,8.766164950902231
74,0.4420359505107728,mp-1093927,BaSrAg2,Ba1 Sr1 Ag2,6.7825,6.406066333333335,3.4992180104927697,-6.340464049489227,-4.2219097682944025,2.5605902317055973
75,0.4212555341584694,mp-1093931,Ba2CdAg,Ba2 Cd1 Ag1,6.5825,4.3913772222222205,2.636837805289682,-6.161244465841531,-4.10166365699734,2.480836343002659
76,0.8862587535446478,mp-1093938,Be2AgPt,Be2 Ag1 Pt1,8.9125,6.9664975,8.21791566588538,-8.026241246455353,-0.11201551481710807,8.800484485182892
77,0.8663035017511506,mp-1093943,InAg2Au,In1 Ag2 Au1,11.907499999999999,10.50182914285714,5.171814834830884,-11.041196498248848,-7.9868567196348526,3.9206432803651463
78,0.5077955792793837,mp-1093949,Ba2TlAg,Ba2 Tl1 Ag1,7.3825,5.390389603174601,2.665608574710388,-6.874704420720617,-4.5015489889878175,2.8809510110121828
79,1.0050638487478254,mp-1093988,AgPd2Au,Ag1 Pd2 Au1,13.465,11.200051698412699,5.034783310566996,-12.459936151252174,-8.459385014348276,5.005614985651723
80,0.41030257511546375,mp-1095788,Y2AlAg,Y2 Al1 Ag1,5.535,5.979019047619047,2.2301173071463674,-5.124697424884537,-3.719415247032176,1.815584752967824
81,0.4813646638431586,mp-1095853,Y2CdAg,Y2 Cd1 Ag1,7.022499999999999,6.459635333333336,1.4987298297787752,-6.541135336156841,-5.939916460690415,1.0825835393095842
82,1.051596493000757,mp-1095900,ZnAgAu2,Zn1 Ag1 Au2,14.0675,11.497976904761902,10.048171718431847,-13.015903506999244,-6.195809105297135,7.871690894702866
83,0.3815716107552353,mp-1095901,SrCaAg2,Sr1 Ca1 Ag2,6.2725,6.2430763333333354,2.901552131696683,-5.890928389244765,-4.565707113194227,1.706792886805773
84,0.7580697423906891,mp-1095903,LiAg2Au,Li1 Ag2 Au1,10.2125,9.459300714285716,6.442430933465647,-9.454430257609312,-3.044694310413911,7.167805689586089
85,1.018300108308094,mp-1095946,Ag2HgAu,Ag2 Hg1 Au1,13.467500000000001,10.816556999999998,10.322907325470025,-12.449199891691908,-8.128244788214555,5.339255211785446
86,0.8856061528871758,mp-1095956,YAgAu2,Y1 Ag1 Au2,13.4025,10.307848571428575,9.524567550501619,-12.516893847112824,-5.1605535235925855,8.241946476407414
87,0.6623431796375523,mp-1095962,LiAg2Bi,Li1 Ag2 Bi1,7.82,9.593416333333336,5.997573672843175,-7.1576568203624475,-1.7382050221671208,6.08179497783288
88,0.6084736991214005,mp-1096029,CaAg2Pb,Ca1 Ag2 Pb1,8.475,8.817099666666667,5.016707160297505,-7.866526300878599,-4.617478868176003,3.8575211318239964
89,0.4093958797953797,mp-1096035,Ca2TlAg,Ca2 Tl1 Ag1,6.3625,4.513164642857144,2.8050250548825666,-5.95310412020462,-2.7652243111171653,3.5972756888828346
90,0.5084552572091549,mp-1096041,YCd2Ag,Y1 Cd2 Ag1,8.0675,7.035770079365079,5.2308898917723,-7.559044742790846,-4.187974300211079,3.879525699788922
91,0.7086966244381241,mp-1096114,CdInAg2,Cd1 In1 Ag2,9.24,8.595431142857144,5.7459784028732726,-8.531303375561876,-4.242690848320465,4.997309151679535
92,0.525685540406151,mp-1096118,ScCd2Ag,Sc1 Cd2 Ag1,7.6975,7.0467080952380945,4.5908914534408725,-7.171814459593849,-3.1774850286814478,4.5200149713185525
93,0.306848287555088,mp-1096168,Ca2ZnAg,Ca2 Zn1 Ag1,5.1825,3.387090000000002,1.114131980973627,-4.875651712444912,-4.289050599484953,0.8934494005150473
94,0.882846078684885,mp-1096169,Cd2AgPt,Cd2 Ag1 Pt1,12.3125,9.540406666666666,4.962322479695991,-11.429653921315115,-8.978408675037944,3.3340913249620563
95,1.0752770773448073,mp-1096274,AgGeAu2,Ag1 Ge1 Au2,13.615,11.829263238095237,11.342882390771436,-12.539722922655193,-5.559975026027204,8.055024973972795
96,0.9251372304525531,mp-1096329,Ag2PdAu,Ag2 Pd1 Au1,13.085,10.913060476190479,6.384178753063371,-12.159862769547448,-8.029209541741459,5.055790458258542
97,0.42515299856671523,mp-1096336,CaYAg2,Ca1 Y1 Ag2,6.755,6.629730666666668,1.9139236388852732,-6.329847001433285,-5.005198765277654,1.7498012347223462
98,1.0053174680596613,mp-1096422,TiAgAu2,Ti1 Ag1 Au2,13.42,11.163340793650798,9.90041692040011,-12.414682531940338,-4.52032294477797,8.89967705522203
99,0.38014626159926634,mp-1096465,Sr2CdAg,Sr2 Cd1 Ag1,6.0575,4.285931746031745,2.3172995134397767,-5.6773537384007335,-4.329031500099713,1.7284684999002868
100,0.9437220561503444,mp-1096479,MgAgAu2,Mg1 Ag1 Au2,12.72,10.943916571428572,5.969431974665663,-11.776277943849657,-8.20196378884106,4.518036211158941
101,0.3934739917819025,mp-1096516,Ca2AgPd,Ca2 Ag1 Pd1,6.404999999999999,3.914048000000002,1.4440795420217831,-6.011526008218097,-5.156507036547068,1.2484929634529314
102,0.3912290932436203,mp-1096651,Mg2CdAg,Mg2 Cd1 Ag1,5.657500000000001,4.786649166666664,2.2971184916228826,-5.266270906756381,-3.803992712760043,1.8535072872399576
103,0.5808703471429623,mp-1096652,CaTlAg2,Ca1 Tl1 Ag2,8.6,8.388819666666665,5.029413213384841,-8.019129652857037,-4.333915875003688,4.266084124996311
104,0.9850971437118706,mp-1096668,AlAgAu2,Al1 Ag1 Au2,12.96,11.750056904761905,9.041809222644817,-11.97490285628813,-6.500206752699918,6.459793247300083
105,0.39946654186938196,mp-1096684,Li2CdAg,Li2 Cd1 Ag1,5.0525,4.373645833333335,3.950503426242741,-4.6530334581306185,-1.9115881247402962,3.140911875259704
106,0.7306289422992148,mp-1096709,Cd2AgPd,Cd2 Ag1 Pd1,9.955,8.481999833333337,5.65499091919675,-9.224371057700786,-4.30070846266172,5.65429153733828
107,1.0324169345239846,mp-1097088,InAgAu2,In1 Ag1 Au2,14.1125,11.183283904761904,10.491591832223316,-13.080083065476016,-7.317667715059717,6.794832284940283
108,0.5449639406498098,mp-1097103,Ba2AgBi,Ba2 Ag1 Bi1,6.8575,6.010709603174601,3.033380716856216,-6.31253605935019,-3.2335560668498236,3.6239439331501764
109,0.6984444573229432,mp-1097134,La2CdAg,La2 Cd1 Ag1,7.862500000000001,6.3100048333333385,2.798900512490285,-7.164055542677057,-5.025672605898802,2.8368273941011983
110,0.8425859621465651,mp-1097188,La2AgAu,La2 Ag1 Au1,10.530000000000001,7.502614880952386,3.8407534347692547,-9.687414037853436,-6.760167583105698,3.769832416894303
111,0.6486425637674084,mp-1097257,ZnCdAg2,Zn1 Cd1 Ag2,9.195,8.518952142857142,3.3370335683627417,-8.546357436232592,-6.117217694178386,3.0777823058216143
112,0.755752569418641,mp-1097276,LaAg2Au,La1 Ag2 Au1,11.6175,9.027308333333337,7.340968914025406,-10.861747430581358,-4.441232398807768,7.176267601192231
113,0.5088750037942278,mp-1097285,Cs2AgAu,Cs2 Ag1 Au1,8.39,6.041891460317461,2.7493312937595102,-7.881124996205773,-5.415333995556344,2.974666004443656
114,0.5763369146993427,mp-1097341,LaCd2Ag,La1 Cd2 Ag1,8.4875,6.806851190476191,6.275279760315366,-7.911163085300658,-2.6434256054910037,5.844074394508997
115,0.4404759998218931,mp-1097365,Ba2ZnAg,Ba2 Zn1 Ag1,6.2025,4.513863888888887,1.2458510693280227,-5.762024000178107,-4.206587317614024,1.9959126823859759
116,0.5065536522146701,mp-1097475,Sr2AgBi,Sr2 Ag1 Bi1,6.3325,5.90034714285714,3.1801761267846222,-5.8259463477853295,-2.7121342784452414,3.620365721554758
117,0.44222082201744556,mp-1097501,NaCd2Ag,Na1 Cd2 Ag1,7.1925,6.679912595238095,2.1534772475225075,-6.750279177982554,-5.282345353172386,1.910154646827614
118,0.4365925185144571,mp-1097515,K2AgAu,K2 Ag1 Au1,7.885,4.946879642857145,2.4846713308289576,-7.4484074814855425,-4.830068607119088,3.0549313928809116
119,1.0357735558538663,mp-1097524,CdAgAu2,Cd1 Ag1 Au2,14.4475,11.25779523809524,10.231405460417712,-13.411726444146133,-7.453686387746194,6.993813612253806
120,1.0777009194113725,mp-1097586,AgSnAu2,Ag1 Sn1 Au2,14.1125,11.2663064047619,10.897037935921835,-13.034799080588629,-5.867142211684534,8.245357788315467
121,0.5716558051216561,mp-1097642,Ba2AgAu,Ba2 Ag1 Au1,9.25,5.505900103174602,3.3698814018781804,-8.678344194878344,-6.111311936995549,3.1386880630044507
122,0.6166213508643481,mp-1093613,Y2AgHg,Y2 Ag1 Hg1,8.2475,7.366032595238099,1.0526854218026718,-7.630878649135653,-7.004869429608489,1.242630570391512
123,0.6877779754792515,mp-1093677,LiAg2Hg,Li1 Ag2 Hg1,8.77,9.1694905,6.378101865442014,-8.082222024520748,-3.1267832785915406,5.643216721408459
124,0.5523283206080625,mp-1093709,ScCu2Ag,Sc1 Cu2 Ag1,7.852500000000001,7.807613809523814,5.327124722111022,-7.300171679391939,-2.4432981457108798,5.409201854289121
125,0.7065790811443969,mp-1093723,La2AgHg,La2 Ag1 Hg1,9.0875,7.122835357142862,2.2854824357973467,-8.380920918855603,-6.965670279305161,2.1218297206948398
126,0.8522131670057078,mp-1093739,ZrAgHg2,Zr1 Ag1 Hg2,11.0275,9.542093650793653,9.973705330861879,-10.175286832994292,-2.7298204011168763,8.297679598883123
127,0.6435710718080835,mp-1093802,LiAgPd2,Li1 Ag1 Pd2,8.7675,8.490389999999998,7.77886908880501,-8.123928928191917,-0.6582988966287783,8.109201103371221
128,0.4439187623825444,mp-1093913,LaZnAg2,La1 Zn1 Ag2,8.57,7.458959166666668,5.814692342939607,-8.126081237617456,-2.5990675531522247,5.970932446847776
129,0.5639525768007801,mp-1093948,SrLaAg2,Sr1 La1 Ag2,7.4225,6.548029000000002,2.679347802086383,-6.85854742319922,-4.512644021320338,2.909855978679662
130,0.7931286320571099,mp-1095713,CuAgPd2,Cu1 Ag1 Pd2,10.875,9.573705476190472,3.806673641022617,-10.08187136794289,-6.883133818833576,3.991866181166424
131,0.4443375018196332,mp-1095743,Sc2CuAg,Sc2 Cu1 Ag1,6.36,5.752571833333335,1.6937196623304127,-5.915662498180367,-5.119680428159551,1.2403195718404492
132,0.7456296908180917,mp-1095753,La2TlAg,La2 Tl1 Ag1,8.6625,7.118260642857149,4.076469651930513,-7.916870309181908,-4.245895019343135,4.416604980656865
133,0.5371668844222038,mp-1095806,LiIn2Ag,Li1 In2 Ag1,6.4125,7.230389499999998,3.7068691737412447,-5.875333115577796,-2.846905538662347,3.5655944613376525
134,0.8705913586392424,mp-1095823,Zn2AgIr,Zn2 Ag1 Ir1,11.79,9.823757666666666,7.033077266713575,-10.919408641360757,-5.491803097216559,6.29819690278344
135,0.7184740039029316,mp-1095869,ScAg2Hg,Sc1 Ag2 Hg1,9.385,9.130618333333336,5.143917290833133,-8.666525996097068,-5.5928633687434175,3.7921366312565823
136,0.48196834471256017,mp-1095961,NaIn2Ag,Na1 In2 Ag1,6.5225,7.091068309523807,3.0067718285078837,-6.04053165528744,-3.8364722634863324,2.6860277365136676
137,0.8509562921049668,mp-1095967,La2AgOs,La2 Ag1 Os1,11.350000000000001,7.422288690476194,4.351545535378343,-10.499043707895035,-8.114310741354045,3.235689258645957
138,0.47712379081322664,mp-1095988,Sr2AgHg,Sr2 Ag1 Hg1,7.282500000000001,5.171520031746033,1.5452600692847542,-6.8053762091867736,-5.541930159534315,1.7405698404656853
139,0.6276396949152342,mp-1095993,ZrInAg2,Zr1 In1 Ag2,8.705,8.198180309523813,7.1216577322753265,-8.077360305084765,-1.797673051832163,6.907326948167837
140,0.5694717620186331,mp-1096036,ScGaAg2,Sc1 Ga1 Ag2,7.4750000000000005,7.674955666666664,5.512853324251208,-6.905528237981367,-1.977276883474351,5.497723116525649
141,0.7840960157210172,mp-1096056,InAgPd2,In1 Ag1 Pd2,10.462499999999999,9.590450642857139,7.674543102892569,-9.678403984278981,-3.382062359574094,7.080437640425904
142,0.4134361782238042,mp-1096094,LiMgAg2,Li1 Mg1 Ag2,5.8175,7.2356863333333346,3.562094659002245,-5.404063821776195,-2.896527861994323,2.920972138005677
143,0.5003669134315539,mp-1096116,LiGa2Ag,Li1 Ga2 Ag1,5.7125,6.775245666666664,4.181815105161319,-5.212133086568446,-2.1083572402114372,3.604142759788563
144,0.45878926096304007,mp-1096127,Y2CuAg,Y2 Cu1 Ag1,7.1,6.8136699761904795,1.6817843055731772,-6.64121073903696,-5.319986415920416,1.7800135840795832
145,0.7471012371149334,mp-1096155,LiAgPb2,Li1 Ag1 Pb2,8.432500000000001,9.865843595238099,2.2797844914360472,-7.685398762885067,-6.2091424436524525,2.2233575563475485
146,0.6741488516849231,mp-1096264,ZrCu2Ag,Zr1 Cu2 Ag1,8.7325,8.146883285714289,4.266331858371253,-8.058351148315078,-3.7381967459465004,4.9943032540534995
147,0.41380630286098546,mp-1096285,Li2CuAg,Li2 Cu1 Ag1,5.130000000000001,4.2897983333333345,2.204522327244566,-4.7161936971390155,-3.3287263415895576,1.8012736584104432
148,0.5465277073263488,mp-1096314,La2AgPb,La2 Ag1 Pb1,8.5375,7.321015642857146,4.033925589649913,-7.990972292673651,-5.693262961438352,2.844237038561648
149,0.8372615559951948,mp-1096330,LiAgHg2,Li1 Ag1 Hg2,9.5325,9.129334428571429,4.573026637558853,-8.695238444004806,-4.591837071039989,4.940662928960012
150,0.5357397463569199,mp-1096371,Mg2AgHg,Mg2 Ag1 Hg1,6.8825,5.5867499999999986,1.472808002619802,-6.3467602536430805,-5.925036929719216,0.9574630702807845
151,0.7204109178730159,mp-1096410,LaAg2Hg,La1 Ag2 Hg1,10.175,8.582051000000002,7.556125582134228,-9.454589082126985,-2.8403152874642847,7.334684712535716
152,0.5653577317759076,mp-1096413,LiCuAg2,Li1 Cu1 Ag2,7.6225000000000005,7.692198333333335,5.018866468253057,-7.0571422682240925,-3.3167517461493397,4.305748253850661
153,1.0667742275947432,mp-1096457,Hf2ReAg,Hf2 Re1 Ag1,14.54,10.646672047619047,8.918232373017153,-13.473225772405256,-6.882559097590615,7.657440902409384
154,0.674328311861369,mp-1096471,YAg2Hg,Y1 Ag2 Hg1,9.754999999999999,8.731698333333336,6.807887218661224,-9.08067168813863,-3.283770137463305,6.471229862536694
155,0.36646647125503184,mp-1096503,Mg2CuAg,Mg2 Cu1 Ag1,5.735,4.71252,1.5936805479431333,-5.368533528744969,-4.685097997283359,1.0499020027166415
156,0.4729381776994835,mp-1096741,Y2GaAg,Y2 Ga1 Ag1,6.3375,6.281966261904761,1.039659531429286,-5.864561822300517,-5.509583809547881,0.8279161904521191
157,0.6954876219050663,mp-1097139,ZnGaAg2,Zn1 Ga1 Ag2,8.51,8.497963273809521,3.646199977576544,-7.814512378094934,-5.868242055258606,2.6417579447413937
158,0.9141836731041403,mp-1097413,NaLaAg2,Na1 La1 Ag2,7.03,7.103298666666668,2.63390742918654,-6.11581632689586,-3.5825572996149226,3.4474427003850776
159,0.7016698234802792,mp-1097433,MgAg2Hg,Mg1 Ag2 Hg1,9.0725,9.424529142857143,3.9558932851147524,-8.370830176519721,-5.878024348632767,3.1944756513672328
160,0.412940634484254,mp-1097460,LiScAg2,Li1 Sc1 Ag2,6.13,7.613738333333334,3.2252877197298035,-5.717059365515746,-2.807958382393072,3.322041617606928
161,0.7621202394684803,mp-1097472,ScAgHg2,Sc1 Ag1 Hg2,10.1475,9.520123817460316,4.205756453580129,-9.38537976053152,-6.030603772824776,4.116896227175225
